,SEASON,SEASON_AND1,GAME_TYPE_CODE,TEAM_ABBR,WIN_pct,WIN_pct_at_HOME,WINS_at_AWAY,GAMES_at_AWAY,WIN_pct_at_AWAY,d_PTS_per_GAME,FGM_per_GAME,FGA_per_GAME,PTS_per_GAME,PTS_opp_per_GAME,POS,POS_opp,OFF_EFF,OFF_EFF_opp,DEF_EFF,DEF_EFF_opp,SEASON_AND1_TEAM
105,2005,2006,2,MIL,0.4878048780487805,0.6097560975609756,15.0,41.0,0.36585365853658536,-1.0365853658536586,36.292682926829265,80.07317073170732,97.8048780487805,98.84146341463415,7409.856,7378.8288,108.2342220955441,109.84127996031023,109.38134290328989,108.68933563006638,2006_MIL
106,2005,2006,2,MIN,0.4024390243902439,0.5853658536585366,9.0,41.0,0.21951219512195122,-1.8780487804878048,35.21951219512195,77.3170731707317,91.73170731707317,93.60975609756098,7189.247999999999,7188.1728,104.62846740020655,106.78652577745487,106.77055514012036,104.64411762610936,2006_MIN
107,2005,2006,2,NOP,0.4634146341463415,0.5853658536585366,14.0,41.0,0.34146341463414637,-2.817073170731707,34.52439024390244,78.39024390243902,92.8170731707317,95.63414634146342,7193.7024,7170.393599999999,105.8008738309775,109.3663812262691,109.01201584319085,106.14480075403392,2006_NOP
108,2005,2006,2,NYK,0.2804878048780488,0.36585365853658536,8.0,41.0,0.1951219512195122,-6.402439024390244,34.41463414634146,75.67073170731707,95.63414634146342,102.03658536585365,7398.9888,7365.312000000001,105.98745601561122,113.60007559761213,113.08302020946431,106.47206798571465,2006_NYK
109,2005,2006,2,OKC,0.4268292682926829,0.5365853658536586,13.0,41.0,0.3170731707317073,-3.024390243902439,37.52439024390244,81.84146341463415,102.57317073170732,105.59756097560975,7462.8096,7407.552000000001,112.70554189135417,116.89421822486024,116.02868710465293,113.54628357654457,2006_OKC
110,2005,2006,2,ORL,0.43902439024390244,0.6341463414634146,10.0,41.0,0.24390243902439024,-1.0731707317073171,35.5,75.20731707317073,94.92682926829268,96.0,7161.484799999999,7175.423999999999,108.69254375852337,109.70780263298727,109.92133921725285,108.48139427022015,2006_ORL
111,2005,2006,2,PHI,0.4634146341463415,0.5609756097560976,15.0,41.0,0.36585365853658536,-1.951219512195122,36.59756097560975,79.82926829268293,99.35365853658537,101.3048780487805,7497.792,7539.6864,108.6586557749268,110.1769962209569,110.79261734654682,108.05489204431633,2006_PHI
112,2005,2006,2,PHX,0.6585365853658537,0.7560975609756098,23.0,41.0,0.5609756097560976,5.548780487804878,41.829268292682926,87.40243902439025,108.36585365853658,102.8170731707317,7762.5599999999995,7817.894399999999,114.47254513974772,107.84233667827492,108.61107675818286,113.66231807889349,2006_PHX
113,2005,2006,2,POR,0.25609756097560976,0.36585365853658536,6.0,41.0,0.14634146341463414,-9.451219512195122,34.03658536585366,76.42682926829268,88.84146341463415,98.29268292682927,7064.9856,7036.0704,103.11415213641766,114.55257752963928,114.08374278922805,103.5379066133278,2006_POR
114,2005,2006,2,SAC,0.5365853658536586,0.6585365853658537,17.0,41.0,0.4146341463414634,1.5365853658536586,36.02439024390244,79.26829268292683,98.85365853658537,97.3170731707317,7440.1152,7450.598400000001,108.94992593663066,107.10549101666787,107.25640377181256,108.79663034850999,2006_SAC
115,2005,2006,2,SAS,0.7682926829268293,0.8292682926829268,29.0,41.0,0.7073170731707317,6.817073170731708,36.5,77.34146341463415,95.57317073170732,88.7560975609756,7113.638400000001,7163.7888,110.1686585587482,101.59428485663899,102.31051384338005,109.39741830468257,2006_SAS
116,2005,2006,2,TOR,0.32926829268292684,0.36585365853658536,12.0,41.0,0.2926829268292683,-2.9878048780487805,36.74390243902439,80.96341463414635,101.0609756097561,104.04878048780488,7408.473599999999,7416.460799999999,111.85839954940246,115.04139548610573,115.16542354959599,111.7379330043786,2006_TOR
117,2005,2006,2,UTA,0.5,0.5365853658536586,19.0,41.0,0.4634146341463415,-2.6341463414634148,33.46341463414634,75.6951219512195,92.35365853658537,94.98780487804878,7134.758400000001,7123.2384,106.14234674015029,109.34633326325284,109.16977931586302,106.31400459656102,2006_UTA
118,2005,2006,2,WAS,0.5121951219512195,0.6585365853658537,15.0,41.0,0.36585365853658536,1.853658536585366,36.28048780487805,81.17073170731707,101.65853658536585,99.8048780487805,7506.470399999999,7456.0128,111.05086086797866,109.76376006221449,109.02594114005966,111.80238317187438,2006_WAS
119,2006,2007,2,ATL,0.36585365853658536,0.43902439024390244,12.0,41.0,0.2926829268292683,-4.7560975609756095,34.52439024390244,77.70731707317073,93.65853658536585,98.41463414634147,7306.8672,7297.536,105.10660437348582,110.58527152178488,110.44404912682688,105.24100189433803,2007_ATL
120,2006,2007,2,BKN,0.5,0.5853658536585366,17.0,41.0,0.4146341463414634,-0.7682926829268293,35.52439024390244,77.79268292682927,97.57317073170732,98.34146341463415,7354.8672,7429.2864,108.78510491664622,108.54339926914112,109.64168054591114,107.69540396235095,2007_BKN
121,2006,2007,2,BOS,0.2926829268292683,0.2926829268292683,12.0,41.0,0.2926829268292683,-3.4146341463414633,34.853658536585364,78.70731707317073,95.8170731707317,99.23170731707317,7468.147199999999,7420.2624000000005,105.20681756246049,109.65919480152075,108.95607413844226,105.88574333975036,2007_BOS
122,2006,2007,2,CHA,0.4024390243902439,0.4878048780487805,13.0,41.0,0.3170731707317073,-3.7439024390243905,36.09756097560975,81.01219512195122,96.89024390243902,100.63414634146342,7522.4064,7515.6096,105.61779804930507,109.7981459813985,109.69893889274583,105.7133143264919,2007_CHA
123,2006,2007,2,CHI,0.5975609756097561,0.7560975609756098,18.0,41.0,0.43902439024390244,5.012195121951219,37.146341463414636,81.2560975609756,98.78048780487805,93.76829268292683,7544.1792000000005,7545.9456,107.36754503392496,101.89577831040818,101.91963626738875,107.34241179793291,2007_CHI
124,2006,2007,2,CLE,0.6097560975609756,0.7317073170731707,20.0,41.0,0.4878048780487805,3.8292682926829267,36.31707317073171,81.1951219512195,96.7560975609756,92.92682926829268,7377.1392000000005,7347.1104,107.548465399704,103.71424390192911,103.29207289459848,107.98803295510572,2007_CLE
125,2006,2007,2,DAL,0.8170731707317073,0.8780487804878049,31.0,41.0,0.7560975609756098,7.219512195121951,36.58536585365854,78.3170731707317,100.01219512195122,92.79268292682927,7176.0384,7207.718400000001,114.28311197442866,105.56738731635242,106.03343482665868,113.78080475508033,2007_DAL
126,2006,2007,2,DEN,0.5487804878048781,0.5609756097560976,22.0,41.0,0.5365853658536586,1.6219512195121952,38.58536585365854,82.98780487804878,105.35365853658537,103.73170731707317,7875.417599999999,7890.047999999999,109.695770291597,107.80669521909121,108.00697095732423,109.49236303758863,2007_DEN
127,2006,2007,2,DET,0.6463414634146342,0.6341463414634146,27.0,41.0,0.6585365853658537,4.158536585365853,35.8780487804878,79.07317073170732,96.0,91.84146341463415,7076.851199999999,7094.054399999999,111.23591237865791,106.15932124794534,106.41738517831207,110.96616343962631,2007_DET
128,2006,2007,2,GSW,0.5121951219512195,0.7317073170731707,12.0,41.0,0.2926829268292683,-0.34146341463414637,39.76829268292683,85.95121951219512,106.54878048780488,106.89024390243902,7989.811199999999,7994.265600000001,109.35177041480031,109.64109073383801,109.70221674324421,109.29083967387822,2007_GSW
129,2006,2007,2,HOU,0.6341463414634146,0.6829268292682927,24.0,41.0,0.5853658536585366,4.853658536585366,35.4390243902439,79.60975609756098,96.98780487804878,92.13414634146342,7297.5743999999995,7392.0,108.98141716787431,102.20508658008657,103.52755019530875,107.58928571428572,2007_HOU
130,2006,2007,2,IND,0.4268292682926829,0.5365853658536586,13.0,41.0,0.3170731707317073,-2.4390243902439024,35.02439024390244,80.01219512195122,95.60975609756098,98.04878048780488,7496.639999999999,7436.0064,104.58018525632818,108.12255352550531,107.24804712511207,105.43293776616439,2007_IND
131,2006,2007,2,LAC,0.4878048780487805,0.6097560975609756,15.0,41.0,0.36585365853658536,-0.4634146341463415,35.1219512195122,77.04878048780488,95.64634146341463,96.10975609756098,7295.807999999999,7306.060799999999,107.50008772160673,107.86934595452587,108.0209347614411,107.34922983394827,2007_LAC
132,2006,2007,2,LAL,0.5121951219512195,0.6097560975609756,17.0,41.0,0.4146341463414634,-0.07317073170731707,37.84146341463415,81.26829268292683,103.34146341463415,103.41463414634147,7668.7104,7633.727999999999,110.50097810448025,111.08595957309457,110.57921811729909,111.00736101679286,2007_LAL
133,2006,2007,2,MEM,0.2682926829268293,0.34146341463414637,8.0,41.0,0.1951219512195122,-5.146341463414634,36.5609756097561,78.63414634146342,101.59756097560975,106.7439024390244,7617.023999999999,7619.251199999999,109.37342458156887,114.88005540491959,114.91364606439471,109.34145339636527,2007_MEM
134,2006,2007,2,MIA,0.5365853658536586,0.6585365853658537,17.0,41.0,0.4146341463414634,-0.9146341463414634,35.59756097560975,76.6829268292683,94.6219512195122,95.53658536585365,7201.305600000001,7304.7936,107.7443512465295,107.24464548868293,108.78582905855292,106.21792243383852,2007_MIA
135,2006,2007,2,MIL,0.34146341463414637,0.43902439024390244,10.0,41.0,0.24390243902439024,-4.378048780487805,38.0609756097561,81.8780487804878,99.65853658536585,104.03658536585365,7498.9056,7465.881599999999,108.97590176358534,114.26647858974887,113.76326700258768,109.4579372916924,2007_MIL
136,2006,2007,2,MIN,0.3902439024390244,0.4878048780487805,12.0,41.0,0.2926829268292683,-3.6707317073170733,36.548780487804876,79.29268292682927,96.0609756097561,99.73170731707317,7437.5808,7413.388800000001,105.90809312619503,110.31392283108097,109.95510798349915,106.2537014111549,2007_MIN
137,2006,2007,2,NOP,0.47560975609756095,0.5853658536585366,15.0,41.0,0.36585365853658536,-1.5731707317073171,36.23170731707317,81.39024390243902,95.52439024390245,97.09756097560975,7317.1584,7286.784,107.04975308447607,109.26631007588534,108.81273254929127,107.49598176644182,2007_NOP
138,2006,2007,2,NYK,0.4024390243902439,0.4634146341463415,14.0,41.0,0.34146341463414637,-2.8536585365853657,35.40243902439025,77.51219512195122,97.48780487804878,100.34146341463415,7402.7904,7405.2864,107.98630743347806,111.10981473991338,111.14727765357237,107.94990994541413,2007_NYK
139,2006,2007,2,OKC,0.3780487804878049,0.4878048780487805,11.0,41.0,0.2682926829268293,-2.8902439024390243,37.15853658536585,80.82926829268293,99.14634146341463,102.03658536585365,7420.6464,7412.6975999999995,109.55918880597788,112.87388817803657,112.75298065677946,109.67667155341667,2007_OKC
140,2006,2007,2,ORL,0.4878048780487805,0.6097560975609756,15.0,41.0,0.36585365853658536,0.7804878048780488,35.0609756097561,74.26829268292683,94.76829268292683,93.98780487804878,7254.6431999999995,7211.404799999999,107.11760435027323,106.872380815455,106.23541072288711,107.75986393108872,2007_ORL
141,2006,2007,2,PHI,0.4268292682926829,0.5121951219512195,14.0,41.0,0.34146341463414637,-3.024390243902439,35.75609756097561,78.14634146341463,94.9390243902439,97.96341463414635,7349.183999999999,7367.4624,105.93012775295871,109.03347128042348,109.3046520538879,105.6673190486863,2007_PHI
142,2006,2007,2,PHX,0.7439024390243902,0.8048780487804879,28.0,41.0,0.6829268292682927,7.304878048780488,41.31707317073171,83.59756097560975,110.20731707317073,102.90243902439025,7746.124799999999,7788.9024,116.66478701711598,108.33362092199282,108.93188811003924,116.02404980706909,2007_PHX
143,2006,2007,2,POR,0.3902439024390244,0.43902439024390244,14.0,41.0,0.34146341463414637,-4.2926829268292686,35.048780487804876,77.95121951219512,94.10975609756098,98.40243902439025,7223.654399999999,7180.8768,106.82958475975816,112.36789356976576,111.70246461403248,107.46598521227936,2007_POR
144,2006,2007,2,SAC,0.4024390243902439,0.4878048780487805,13.0,41.0,0.3170731707317073,-1.8048780487804879,35.86585365853659,79.65853658536585,101.2560975609756,103.0609756097561,7657.0752,7669.0560000000005,108.4356596106043,110.19609193100166,110.36851250984188,108.26625858515051,2007_SAC
145,2006,2007,2,SAS,0.7073170731707317,0.7560975609756098,27.0,41.0,0.6585365853658537,8.426829268292684,36.573170731707314,77.17073170731707,98.52439024390245,90.09756097560975,7226.112,7236.134399999999,111.80286162185142,102.09871170994282,102.24031955220178,111.64800919120574,2007_SAS
146,2006,2007,2,TOR,0.573170731707317,0.7317073170731707,17.0,41.0,0.4146341463414634,0.9878048780487805,36.97560975609756,79.84146341463415,99.47560975609755,98.48780487804878,7415.5392,7467.6864,109.99874425854293,108.14594463956067,108.9064433777115,109.2306179327509,2007_TOR
147,2006,2007,2,UTA,0.6219512195121951,0.7560975609756098,20.0,41.0,0.4878048780487805,2.8658536585365852,37.426829268292686,78.91463414634147,101.48780487804878,98.6219512195122,7449.8688,7387.1615999999985,111.70666522341976,109.47371179750559,108.55224725568323,112.6549065882084,2007_UTA
148,2006,2007,2,WAS,0.5,0.6341463414634146,15.0,41.0,0.36585365853658536,-0.5121951219512195,37.4390243902439,83.17073170731707,104.34146341463415,104.85365853658537,7655.04,7596.7104,111.76950087785302,113.18056826281018,112.31815901680461,112.62769737806512,2007_WAS
149,2007,2008,2,ATL,0.45121951219512196,0.6097560975609756,12.0,41.0,0.2926829268292683,-1.8170731707317074,36.28048780487805,79.90243902439025,98.21951219512195,100.03658536585365,7386.124799999999,7390.9632,109.04229508821732,110.98688733831065,111.05959108624866,108.97091193743191,2008_ATL
150,2007,2008,2,BKN,0.4146341463414634,0.5121951219512195,13.0,41.0,0.3170731707317073,-5.060975609756097,34.829268292682926,78.65853658536585,95.8170731707317,100.8780487804878,7391.308800000001,7405.2864,106.30052420486071,111.70398487221237,111.91522670518108,106.09988021530133,2008_BKN
151,2007,2008,2,BOS,0.8048780487804879,0.8536585365853658,31.0,41.0,0.7560975609756098,10.25609756097561,36.41463414634146,76.65853658536585,100.54878048780488,90.29268292682927,7290.6624,7342.463999999999,113.08986135471038,100.83808378222898,101.55455833478175,112.29200442794136,2008_BOS
152,2007,2008,2,CHA,0.3902439024390244,0.5121951219512195,11.0,41.0,0.2682926829268293,-4.378048780487805,36.09756097560975,79.92682926829268,97.0609756097561,101.4390243902439,7418.496,7430.4,107.28589730317304,111.94552110249785,112.12515313076936,107.1140180878553,2008_CHA
153,2007,2008,2,CHI,0.4024390243902439,0.4878048780487805,13.0,41.0,0.3170731707317073,-3.0853658536585367,36.426829268292686,83.67073170731707,97.32926829268293,100.41463414634147,7544.4096,7531.6608,105.78693924571645,109.32515707558153,109.14041570595532,105.96600420454412,2008_CHI
154,2007,2008,2,CLE,0.5487804878048781,0.6585365853658537,18.0,41.0,0.43902439024390244,-0.35365853658536583,35.81707317073171,81.67073170731707,96.3780487804878,96.73170731707317,7289.1264,7306.3679999999995,108.42177191494442,108.56283176538604,108.819624804421,108.16591773094375,2008_CLE
155,2007,2008,2,DAL,0.6219512195121951,0.8292682926829268,17.0,41.0,0.4146341463414634,4.536585365853658,36.890243902439025,79.45121951219512,100.41463414634147,95.8780487804878,7231.679999999999,7269.0432,113.86012655427231,108.15728815588825,108.71609363246162,113.27488052347796,2008_DAL
156,2007,2008,2,DEN,0.6097560975609756,0.8048780487804879,17.0,41.0,0.4146341463414634,3.707317073170732,40.329268292682926,85.82926829268293,110.65853658536585,106.95121951219512,8072.9856,8097.9072,112.39955636734939,108.29958634250588,108.6339111022321,112.05364269919022,2008_DEN
157,2007,2008,2,DET,0.7195121951219512,0.8292682926829268,25.0,41.0,0.6097560975609756,7.390243902439025,36.573170731707314,79.89024390243902,97.46341463414635,90.07317073170732,7057.536,7028.8128,113.24065509548942,105.08175719233836,104.65408890581642,113.70341233159603,2008_DET
158,2007,2008,2,GSW,0.5853658536585366,0.6585365853658537,21.0,41.0,0.5121951219512195,2.207317073170732,41.5,90.3170731707317,111.03658536585365,108.82926829268293,7990.4256000000005,7983.6672,113.94887401241805,111.77820638615799,111.68366300788783,114.04533495584586,2008_GSW
159,2007,2008,2,HOU,0.6707317073170732,0.7560975609756098,24.0,41.0,0.5853658536585366,4.682926829268292,36.6219512195122,81.6829268292683,96.71951219512195,92.03658536585365,7276.9152,7298.188800000001,108.98849006787931,103.4092184625314,103.7115287532827,108.67079788344198,2008_HOU
160,2007,2008,2,IND,0.43902439024390244,0.5121951219512195,15.0,41.0,0.36585365853658536,-1.4024390243902438,37.829268292682926,85.28048780487805,103.98780487804878,105.39024390243902,7866.7008,7868.0832,108.3935974786279,109.83615424910607,109.85545554243019,108.3745530296375,2008_IND
161,2007,2008,2,LAC,0.2804878048780488,0.3170731707317073,10.0,41.0,0.24390243902439024,-7.2682926829268295,34.390243902439025,78.59756097560975,93.8048780487805,101.07317073170732,7422.0671999999995,7445.9904,103.63689512269573,111.30822838557515,111.66700296111574,103.30392045630357,2008_LAC
162,2007,2008,2,LAL,0.6951219512195121,0.7317073170731707,27.0,41.0,0.6585365853658537,7.2560975609756095,39.609756097560975,83.14634146341463,108.58536585365853,101.32926829268293,7715.327999999999,7714.367999999999,115.40662950428033,107.70811037274864,107.69470850753204,115.42099106498422,2008_LAL
163,2007,2008,2,MEM,0.2682926829268293,0.34146341463414637,8.0,41.0,0.1951219512195122,-6.2073170731707314,37.31707317073171,82.15853658536585,100.6951219512195,106.90243902439025,7701.7728,7667.558400000001,107.20908308279363,114.32583284921571,113.8179511086071,107.68747454209151,2008_MEM
164,2007,2008,2,MIA,0.18292682926829268,0.21951219512195122,6.0,41.0,0.14634146341463414,-8.646341463414634,34.24390243902439,77.26829268292683,91.35365853658537,100.0,7278.0671999999995,7287.552000000001,102.9256778502952,112.52063793164014,112.66727517987194,102.79171935925808,2008_MIA
165,2007,2008,2,MIL,0.3170731707317073,0.4634146341463415,7.0,41.0,0.17073170731707318,-6.890243902439025,36.90243902439025,82.2560975609756,97.02439024390245,103.91463414634147,7423.872,7404.518400000001,107.1677959964827,115.07838241039417,114.7783797996517,107.44790640266353,2008_MIL
166,2007,2008,2,MIN,0.2682926829268293,0.36585365853658536,7.0,41.0,0.17073170731707318,-6.780487804878049,37.51219512195122,83.13414634146342,95.59756097560975,102.3780487804878,7431.2832,7364.1984,105.48649256160768,113.99747187691196,112.96837671319,106.44743085683297,2008_MIN
167,2007,2008,2,NOP,0.6829268292682927,0.7317073170731707,26.0,41.0,0.6341463414634146,5.280487804878049,38.58536585365854,82.8780487804878,100.85365853658537,95.57317073170732,7234.636799999999,7269.8496,114.31119804106822,107.80140485987498,108.32610145681399,113.75751157217888,2008_NOP
168,2007,2008,2,NYK,0.2804878048780488,0.36585365853658536,8.0,41.0,0.1951219512195122,-6.609756097560975,36.18292682926829,82.40243902439025,96.92682926829268,103.53658536585365,7470.527999999999,7404.7872,106.39140901419553,114.65555688082434,113.64658562286361,107.33596773719573,2008_NYK
169,2007,2008,2,OKC,0.24390243902439024,0.3170731707317073,7.0,41.0,0.17073170731707318,-8.75609756097561,38.109756097560975,85.7560975609756,97.54878048780488,106.3048780487805,7806.758400000001,7784.7552000000005,102.46250223396179,111.9752615984636,111.6596614543624,102.75210709259039,2008_OKC
170,2007,2008,2,ORL,0.6341463414634146,0.6097560975609756,27.0,41.0,0.6585365853658537,5.463414634146342,37.292682926829265,78.60975609756098,104.47560975609755,99.01219512195122,7505.971199999999,7552.32,114.13579631107567,107.50338968687767,108.16721492349986,113.43534172280836,2008_ORL
171,2007,2008,2,PHI,0.4878048780487805,0.5365853658536586,18.0,41.0,0.43902439024390244,0.4146341463414634,37.26829268292683,81.07317073170732,96.6219512195122,96.20731707317073,7327.9488,7263.7824,108.12029691037142,108.60732832525379,107.65631986948381,109.0754040209134,2008_PHI
172,2007,2008,2,PHX,0.6707317073170732,0.7317073170731707,25.0,41.0,0.6097560975609756,5.048780487804878,41.36585365853659,82.70731707317073,110.07317073170732,105.02439024390245,7748.044799999999,7834.3296,116.49390566249696,109.92644475922995,111.1506221543789,115.21087905211442,2008_PHX
173,2007,2008,2,POR,0.5,0.6829268292682927,13.0,41.0,0.3170731707317073,-0.975609756097561,35.792682926829265,79.82926829268293,95.36585365853658,96.34146341463415,7152.0384,7156.147199999999,109.33945768523839,110.39459892608134,110.45801991219733,109.27667893695647,2008_POR
174,2007,2008,2,SAC,0.4634146341463415,0.6341463414634146,12.0,41.0,0.2926829268292683,-2.2560975609756095,37.109756097560975,79.97560975609755,102.53658536585365,104.79268292682927,7667.2128,7653.388800000001,109.66175348622123,112.27706084917573,112.07462508409836,109.85983098101588,2008_SAC
175,2007,2008,2,SAS,0.6829268292682927,0.8292682926829268,22.0,41.0,0.5365853658536586,4.7926829268292686,35.829268292682926,78.34146341463415,95.36585365853658,90.57317073170732,7117.9776,7119.744,109.86266660912223,104.315548424213,104.34143540996814,109.83540981248765,2008_SAS
176,2007,2008,2,TOR,0.5,0.6097560975609756,16.0,41.0,0.3902439024390244,2.902439024390244,38.3780487804878,82.01219512195122,100.1829268292683,97.28048780487805,7278.374399999999,7289.3568,112.86860978187659,109.4335236820895,109.59864884114785,112.69855798525326,2008_TOR
177,2007,2008,2,UTA,0.6585365853658537,0.9024390243902439,17.0,41.0,0.4146341463414634,6.878048780487805,39.98780487804878,80.39024390243902,106.21951219512195,99.34146341463415,7516.9152,7478.3232,115.87200025882957,108.92816186387878,108.36892240050813,116.46995946898899,2008_UTA
178,2007,2008,2,WAS,0.524390243902439,0.6097560975609756,18.0,41.0,0.43902439024390244,-0.32926829268292684,36.41463414634146,81.64634146341463,98.82926829268293,99.15853658536585,7292.1984,7263.552000000001,111.13246726803263,111.94247662851453,111.50272598178348,111.57075766787379,2008_WAS
179,2008,2009,2,ATL,0.573170731707317,0.7560975609756098,16.0,41.0,0.3902439024390244,1.5731707317073171,36.048780487804876,78.67073170731707,98.1219512195122,96.54878048780488,7198.463999999999,7202.88,111.7738450869519,109.91436758629882,109.98179611650487,111.70531787285086,2009_ATL
180,2008,2009,2,BKN,0.4146341463414634,0.4634146341463415,15.0,41.0,0.36585365853658536,-2.4390243902439024,35.670731707317074,79.70731707317073,98.09756097560975,100.53658536585365,7269.312000000001,7265.894399999999,110.65696451053412,113.46159944190768,113.4082565172605,110.70901333220588,2009_BKN
181,2008,2009,2,BOS,0.7560975609756098,0.8536585365853658,27.0,41.0,0.6585365853658537,7.512195121951219,37.5,77.23170731707317,100.91463414634147,93.40243902439025,7302.719999999999,7342.463999999999,113.31394329783973,104.31103237278387,104.8787301169975,112.70058661506548,2009_BOS
182,2008,2009,2,CHA,0.4268292682926829,0.5609756097560976,12.0,41.0,0.2926829268292683,-1.2682926829268293,34.951219512195124,76.8170731707317,93.6219512195122,94.89024390243902,7198.656,7175.347199999999,106.64490704931586,108.44074555723242,108.0896211737302,106.99133834248468,2009_CHA
183,2008,2009,2,CHI,0.5,0.6829268292682927,13.0,41.0,0.3170731707317073,-0.2804878048780488,38.1219512195122,83.48780487804878,102.17073170731707,102.45121951219512,7599.244799999999,7570.444799999999,110.24779725480091,110.97102246885152,110.55045890875897,110.66720940888442,2009_CHI
184,2008,2009,2,CLE,0.8048780487804879,0.9512195121951219,27.0,41.0,0.6585365853658537,8.926829268292684,36.853658536585364,78.70731707317073,100.28048780487805,91.35365853658537,7137.8688,7195.967999999999,115.20245370719057,104.0999626457483,104.94729183030094,114.2723258358014,2009_CLE
185,2008,2009,2,DAL,0.6097560975609756,0.7804878048780488,18.0,41.0,0.43902439024390244,1.975609756097561,38.146341463414636,82.5609756097561,101.7439024390244,99.76829268292683,7369.804799999999,7413.1968,113.20516928752306,110.35724830615585,111.00701066058087,112.54254035182231,2009_DAL
186,2008,2009,2,DEN,0.6585365853658537,0.8048780487804879,21.0,41.0,0.5121951219512195,3.4146341463414633,37.292682926829265,79.39024390243902,104.32926829268293,100.91463414634147,7608.268800000001,7615.9872,112.44345099899729,108.65301874456932,108.7632445373118,112.32949551175717,2009_DEN
187,2008,2009,2,DET,0.47560975609756095,0.5121951219512195,18.0,41.0,0.43902439024390244,-0.4878048780487805,36.353658536585364,79.98780487804878,94.23170731707317,94.71951219512195,7050.777599999999,7041.7536,109.59074925296184,110.29923000997934,110.15806256603528,109.73118968547834,2009_DET
188,2008,2009,2,GSW,0.35365853658536583,0.5121951219512195,8.0,41.0,0.1951219512195122,-3.7439024390243905,39.40243902439025,86.03658536585365,108.59756097560975,112.34146341463415,7987.6608,7997.9904,111.48445362126544,115.17893294795654,115.32788172477228,111.3404687257439,2009_GSW
189,2008,2009,2,HOU,0.6463414634146342,0.8048780487804879,20.0,41.0,0.4878048780487805,4.0,36.08536585365854,79.58536585365853,98.41463414634147,94.41463414634147,7290.547199999999,7294.272000000001,110.69127979858632,106.13807656199275,106.19230337058927,110.63475560001052,2009_HOU
190,2008,2009,2,IND,0.43902439024390244,0.6097560975609756,11.0,41.0,0.2682926829268293,-1.1097560975609757,39.26829268292683,86.34146341463415,105.08536585365853,106.1951219512195,7808.256,7794.854399999999,110.35754975246712,111.71472298443446,111.5229828530212,110.54728616868073,2009_IND
191,2008,2009,2,LAC,0.23170731707317074,0.2682926829268293,8.0,41.0,0.1951219512195122,-8.768292682926829,36.03658536585366,81.65853658536585,95.10975609756098,103.8780487804878,7468.9536,7473.9839999999995,104.41891083645238,113.96866784836574,114.04542665789221,104.34863119856827,2009_LAC
192,2008,2009,2,LAL,0.7926829268292683,0.8780487804878049,29.0,41.0,0.7073170731707317,7.658536585365853,40.329268292682926,85.13414634146342,106.92682926829268,99.26829268292683,7641.8688,7613.414399999999,114.73633255781621,106.91654982027514,106.51844742479746,115.16514850419807,2009_LAL
193,2008,2009,2,MEM,0.2926829268292683,0.3902439024390244,8.0,41.0,0.1951219512195122,-5.463414634146342,34.9390243902439,76.96341463414635,93.8780487804878,99.34146341463415,7240.204799999999,7272.8832,106.32295926214685,112.00509861068579,112.51062953357345,105.84523067825427,2009_MEM
194,2008,2009,2,MIA,0.524390243902439,0.6829268292682927,15.0,41.0,0.36585365853658536,0.25609756097560976,37.0,81.04878048780488,98.3048780487805,98.04878048780488,7315.430399999999,7326.5664,110.19173936778894,109.7376255267406,109.90467491837528,110.02425365311643,2009_MIA
195,2008,2009,2,MIL,0.4146341463414634,0.5365853658536586,12.0,41.0,0.2926829268292683,-1.0853658536585367,36.69512195121951,82.3780487804878,99.29268292682927,100.3780487804878,7496.140799999999,7468.032,108.61588939204559,110.21645327711505,109.8031669842701,109.02470691073631,2009_MIL
196,2008,2009,2,MIN,0.2926829268292683,0.2682926829268293,13.0,41.0,0.3170731707317073,-4.914634146341464,36.41463414634146,82.51219512195122,97.79268292682927,102.70731707317073,7447.756799999999,7380.287999999999,107.67000340290383,114.11478793239507,113.08102863938845,108.65429641770079,2009_MIN
197,2008,2009,2,NOP,0.5975609756097561,0.6829268292682927,21.0,41.0,0.5121951219512195,1.548780487804878,35.5,77.63414634146342,95.8170731707317,94.26829268292683,7037.2992,7068.2496,111.64794584831634,109.36229529868329,109.84327623870247,111.1590626341209,2009_NOP
198,2008,2009,2,NYK,0.3902439024390244,0.4878048780487805,12.0,41.0,0.2926829268292683,-2.6097560975609757,38.5,86.47560975609755,105.20731707317073,107.8170731707317,7829.759999999999,7781.8752,110.1821767206147,113.61014887517085,112.91533840117707,110.86016902455593,2009_NYK
199,2008,2009,2,OKC,0.2804878048780488,0.36585365853658536,8.0,41.0,0.1951219512195122,-6.097560975609756,36.573170731707314,81.90243902439025,96.97560975609755,103.07317073170732,7583.3856000000005,7558.272000000001,104.86081572853159,111.82450168504123,111.45417687846442,105.20923300987315,2009_OKC
200,2008,2009,2,ORL,0.7195121951219512,0.7804878048780488,27.0,41.0,0.6585365853658537,6.695121951219512,35.71951219512195,78.2439024390244,101.04878048780488,94.35365853658537,7387.507199999999,7460.2368,112.16232723265571,103.70984470626992,104.73086239428642,111.06886044153453,2009_ORL
201,2008,2009,2,PHI,0.5,0.5853658536585366,17.0,41.0,0.4146341463414634,0.07317073170731707,36.548780487804876,79.65853658536585,97.40243902439025,97.32926829268293,7272.0384,7258.060799999999,109.83165325419624,109.96050074422084,109.74914543905598,110.04316745321286,2009_PHI
